CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_DATE,CSR_STATISTIC,CSR_PAR,CSR_WIND
2013-03-25 09:30:00,2013-03-25 10:00:00,,mean,1056.617,1.663138
2013-03-25 10:00:00,2013-03-25 10:30:00,,mean,1363.206,2.735003
2013-03-25 10:30:00,2013-03-25 11:00:00,,mean,1328.59,2.854383
2013-03-25 11:00:00,2013-03-25 11:30:00,,mean,1366.357,2.134582
2013-03-25 11:30:00,2013-03-25 12:00:00,,mean,1554.956,2.838868
2013-03-25 12:00:00,2013-03-25 12:30:00,,mean,1223.689,3.473987
2013-03-25 12:30:00,2013-03-25 13:00:00,,mean,1297.346,3.185987
2013-03-25 13:00:00,2013-03-25 13:30:00,,mean,1189.559,2.659118
2013-03-25 13:30:00,2013-03-25 14:00:00,,mean,923.5231,2.364556
2013-03-25 14:00:00,2013-03-25 14:30:00,,mean,1094.413,1.936295
2013-03-25 14:30:00,2013-03-25 15:00:00,,mean,1037.163,2.867847
2013-03-25 15:00:00,2013-03-25 15:30:00,,mean,1005.408,2.599086
2013-03-25 15:30:00,2013-03-25 16:00:00,,mean,674.1302,2.089291
2013-03-25 16:00:00,2013-03-25 16:30:00,,mean,273.1255,1.95793
2013-03-25 16:30:00,2013-03-25 17:00:00,,mean,211.7433,2.242164
2013-03-25 17:00:00,2013-03-25 17:30:00,,mean,134.3814,0.6756868
2013-03-25 17:30:00,2013-03-25 18:00:00,,mean,78.34961,0.4204765
2013-03-25 18:00:00,2013-03-25 18:30:00,,mean,15.58846,1.942677
2013-03-25 18:30:00,2013-03-25 19:00:00,,mean,0.7152785,2.005603
2013-03-25 19:00:00,2013-03-25 19:30:00,,mean,-0.07310148,1.651527
2013-03-25 19:30:00,2013-03-25 20:00:00,,mean,-0.06627416,0.6769314
2013-03-25 20:00:00,2013-03-25 20:30:00,,mean,-0.08538299,0.3459871
2013-03-25 20:30:00,2013-03-25 21:00:00,,mean,-0.1223958,0.4122764
2013-03-25 21:00:00,2013-03-25 21:30:00,,mean,-0.1125271,1.738334
2013-03-25 21:30:00,2013-03-25 22:00:00,,mean,-0.1044361,1.691566
2013-03-25 22:00:00,2013-03-25 22:30:00,,mean,-0.1057564,1.768327
2013-03-25 22:30:00,2013-03-25 23:00:00,,mean,-0.1369734,0.8480183
2013-03-25 23:00:00,2013-03-25 23:30:00,,mean,-0.1436871,1.769965
2013-03-25 23:30:00,2013-03-26 00:00:00,,mean,-0.190741,1.354397
2013-03-26 00:00:00,2013-03-26 00:30:00,,mean,-0.1563112,1.212993
2013-03-26 00:30:00,2013-03-26 01:00:00,,mean,-0.227064,0.8777266
2013-03-26 01:00:00,2013-03-26 01:30:00,,mean,-0.1866085,1.412738
2013-03-26 01:30:00,2013-03-26 02:00:00,,mean,-0.209562,1.387351
2013-03-26 02:00:00,2013-03-26 02:30:00,,mean,-0.1618735,3.399054
2013-03-26 02:30:00,2013-03-26 03:00:00,,mean,-0.1495921,4.162731
2013-03-26 03:00:00,2013-03-26 03:30:00,,mean,-0.1525745,2.600168
2013-03-26 03:30:00,2013-03-26 04:00:00,,mean,-0.1612381,0.7573814
2013-03-26 04:00:00,2013-03-26 04:30:00,,mean,-0.2144317,1.051531
2013-03-26 04:30:00,2013-03-26 05:00:00,,mean,-0.2428353,1.279538
2013-03-26 05:00:00,2013-03-26 05:30:00,,mean,-0.1727735,2.463585
2013-03-26 05:30:00,2013-03-26 06:00:00,,mean,0.3374025,1.862162
2013-03-26 06:00:00,2013-03-26 06:30:00,,mean,16.03751,0.6362357
2013-03-26 06:30:00,2013-03-26 07:00:00,,mean,58.33239,0.7480075
2013-03-26 07:00:00,2013-03-26 07:30:00,,mean,257.0939,0.6054063
2013-03-26 07:30:00,2013-03-26 08:00:00,,mean,477.0191,1.29001
2013-03-26 08:00:00,2013-03-26 08:30:00,,mean,654.6621,1.256373
2013-03-26 08:30:00,2013-03-26 09:00:00,,mean,815.7928,1.027508
2013-03-26 09:00:00,2013-03-26 09:30:00,,mean,735.3798,1.538465
2013-03-26 09:30:00,2013-03-26 10:00:00,,mean,878.9903,2.364918
2013-03-26 10:00:00,2013-03-26 10:30:00,,mean,1084.456,2.054493
2013-03-26 10:30:00,2013-03-26 11:00:00,,mean,937.3339,1.543533
2013-03-26 11:00:00,2013-03-26 11:30:00,,mean,1087.032,2.528167
2013-03-26 11:30:00,2013-03-26 12:00:00,,mean,1323.616,1.791738
2013-03-26 12:00:00,2013-03-26 12:30:00,,mean,1056.674,3.411854
2013-03-26 12:30:00,2013-03-26 13:00:00,,mean,1362.705,2.124647
2013-03-26 13:00:00,2013-03-26 13:30:00,,mean,748.0305,2.35351
2013-03-26 13:30:00,2013-03-26 14:00:00,,mean,808.333,2.488696
2013-03-26 14:00:00,2013-03-26 14:30:00,,mean,893.1533,2.609453
2013-03-26 14:30:00,2013-03-26 15:00:00,,mean,1086.307,2.226171
2013-03-26 15:00:00,2013-03-26 15:30:00,,mean,526.4595,2.567031
2013-03-26 15:30:00,2013-03-26 16:00:00,,mean,953.8929,2.180433
2013-03-26 16:00:00,2013-03-26 16:30:00,,mean,759.5053,1.468143
2013-03-26 16:30:00,2013-03-26 17:00:00,,mean,536.9952,1.930451
2013-03-26 17:00:00,2013-03-26 17:30:00,,mean,341.4264,2.872214
2013-03-26 17:30:00,2013-03-26 18:00:00,,mean,94.15165,6.674151
2013-03-26 18:00:00,2013-03-26 18:30:00,,mean,19.89108,7.043566
2013-03-26 18:30:00,2013-03-26 19:00:00,,mean,0.7857657,7.23022
2013-03-26 19:00:00,2013-03-26 19:30:00,,mean,-0.1199755,8.337274
2013-03-26 19:30:00,2013-03-26 20:00:00,,mean,-0.1231895,8.690112
2013-03-26 20:00:00,2013-03-26 20:30:00,,mean,-0.092149,8.636106
2013-03-26 20:30:00,2013-03-26 21:00:00,,mean,-0.08773162,9.843769
2013-03-26 21:00:00,2013-03-26 21:30:00,,mean,-0.08601111,9.502033
2013-03-26 21:30:00,2013-03-26 22:00:00,,mean,-0.08245391,9.444162
2013-03-26 22:00:00,2013-03-26 22:30:00,,mean,-0.09576707,10.27796
2013-03-26 22:30:00,2013-03-26 23:00:00,,mean,-0.08836483,9.961753
2013-03-26 23:00:00,2013-03-26 23:30:00,,mean,-0.07958671,8.346741
2013-03-26 23:30:00,2013-03-27 00:00:00,,mean,-0.05927368,5.958443
2013-03-27 00:00:00,2013-03-27 00:30:00,,mean,-0.05410954,3.649887
2013-03-27 00:30:00,2013-03-27 01:00:00,,mean,-0.04418311,4.666723
2013-03-27 01:00:00,2013-03-27 01:30:00,,mean,-0.06225843,6.183406
2013-03-27 01:30:00,2013-03-27 02:00:00,,mean,-0.05267537,5.221008
2013-03-27 02:00:00,2013-03-27 02:30:00,,mean,-0.06512717,6.774432
2013-03-27 02:30:00,2013-03-27 03:00:00,,mean,-0.09473513,8.397573
2013-03-27 03:00:00,2013-03-27 03:30:00,,mean,-0.1143594,9.205953
2013-03-27 03:30:00,2013-03-27 04:00:00,,mean,-0.07344709,4.545504
2013-03-27 04:00:00,2013-03-27 04:30:00,,mean,-0.08452202,3.309333
2013-03-27 04:30:00,2013-03-27 05:00:00,,mean,-0.06587399,4.313665
2013-03-27 05:00:00,2013-03-27 05:30:00,,mean,-0.07901434,1.657483
2013-03-27 05:30:00,2013-03-27 06:00:00,,mean,0.728002,1.687763
2013-03-27 06:00:00,2013-03-27 06:30:00,,mean,25.23466,2.18878
2013-03-27 06:30:00,2013-03-27 07:00:00,,mean,85.51775,2.328124
2013-03-27 07:00:00,2013-03-27 07:30:00,,mean,317.5825,1.937664
2013-03-27 07:30:00,2013-03-27 08:00:00,,mean,491.4968,1.114861
2013-03-27 08:00:00,2013-03-27 08:30:00,,mean,721.3002,1.275254
2013-03-27 08:30:00,2013-03-27 09:00:00,,mean,889.5323,1.973249
2013-03-27 09:00:00,2013-03-27 09:30:00,,mean,914.4792,1.825318
2013-03-27 09:30:00,2013-03-27 10:00:00,,mean,577.9175,0.2048261
2013-03-27 10:00:00,2013-03-27 10:30:00,,mean,877.808,2.301292
2013-03-27 10:30:00,2013-03-27 11:00:00,,mean,1135.24,0.8187832
2013-03-27 11:00:00,2013-03-27 11:30:00,,mean,1050.311,2.883164
2013-03-27 11:30:00,2013-03-27 12:00:00,,mean,1510.559,3.585037
2013-03-27 12:00:00,2013-03-27 12:30:00,,mean,1511.885,3.503271
2013-03-27 12:30:00,2013-03-27 13:00:00,,mean,1505.8,2.32775
2013-03-27 13:00:00,2013-03-27 13:30:00,,mean,1469.365,2.832754
2013-03-27 13:30:00,2013-03-27 14:00:00,,mean,1415.143,3.921544
2013-03-27 14:00:00,2013-03-27 14:30:00,,mean,1330.874,3.900072
2013-03-27 14:30:00,2013-03-27 15:00:00,,mean,1222.34,4.325708
2013-03-27 15:00:00,2013-03-27 15:30:00,,mean,1094.395,4.502442
2013-03-27 15:30:00,2013-03-27 16:00:00,,mean,949.2299,4.376938
2013-03-27 16:00:00,2013-03-27 16:30:00,,mean,793.7169,4.149207
2013-03-27 16:30:00,2013-03-27 17:00:00,,mean,604.0131,3.894072
2013-03-27 17:00:00,2013-03-27 17:30:00,,mean,317.8758,3.087168
2013-03-27 17:30:00,2013-03-27 18:00:00,,mean,177.5831,2.872036
2013-03-27 18:00:00,2013-03-27 18:30:00,,mean,35.40565,3.434321
2013-03-27 18:30:00,2013-03-27 19:00:00,,mean,1.320043,3.455509
2013-03-27 19:00:00,2013-03-27 19:30:00,,mean,-0.05864168,2.770089
2013-03-27 19:30:00,2013-03-27 20:00:00,,mean,-0.05324839,2.872558
2013-03-27 20:00:00,2013-03-27 20:30:00,,mean,-0.04326452,3.495097
2013-03-27 20:30:00,2013-03-27 21:00:00,,mean,-0.04131415,4.214947
2013-03-27 21:00:00,2013-03-27 21:30:00,,mean,-0.04670773,4.856612
2013-03-27 21:30:00,2013-03-27 22:00:00,,mean,-0.04137132,4.982853
2013-03-27 22:00:00,2013-03-27 22:30:00,,mean,-0.05319134,3.555493
2013-03-27 22:30:00,2013-03-27 23:00:00,,mean,-0.04073995,2.077738
2013-03-27 23:00:00,2013-03-27 23:30:00,,mean,-0.0352318,3.476755
2013-03-27 23:30:00,2013-03-28 00:00:00,,mean,-0.04269097,4.494657
2013-03-28 00:00:00,2013-03-28 00:30:00,,mean,-0.05026514,4.087913
2013-03-28 00:30:00,2013-03-28 01:00:00,,mean,-0.047396,4.538642
2013-03-28 01:00:00,2013-03-28 01:30:00,,mean,-0.08624169,5.183877
2013-03-28 01:30:00,2013-03-28 02:00:00,,mean,-0.08015908,5.337543
2013-03-28 02:00:00,2013-03-28 02:30:00,,mean,-0.04768211,4.548435
2013-03-28 02:30:00,2013-03-28 03:00:00,,mean,-0.03821456,5.021049
2013-03-28 03:00:00,2013-03-28 03:30:00,,mean,-0.05215815,5.46329
2013-03-28 03:30:00,2013-03-28 04:00:00,,mean,-0.05760896,5.558292
2013-03-28 04:00:00,2013-03-28 04:30:00,,mean,-0.04475635,4.602252
2013-03-28 04:30:00,2013-03-28 05:00:00,,mean,-0.0501497,5.230708
2013-03-28 05:00:00,2013-03-28 05:30:00,,mean,-0.05514174,5.400477
2013-03-28 05:30:00,2013-03-28 06:00:00,,mean,0.577064,5.109906
2013-03-28 06:00:00,2013-03-28 06:30:00,,mean,12.41257,5.150823
2013-03-28 06:30:00,2013-03-28 07:00:00,,mean,34.53936,4.493226
2013-03-28 07:00:00,2013-03-28 07:30:00,,mean,87.4312,1.36911
2013-03-28 07:30:00,2013-03-28 08:00:00,,mean,102.2253,1.488086
2013-03-28 08:00:00,2013-03-28 08:30:00,,mean,154.4548,0.2641913
2013-03-28 08:30:00,2013-03-28 09:00:00,,mean,497.7385,1.089812
2013-03-28 09:00:00,2013-03-28 09:30:00,,mean,697.2932,1.943699
2013-03-28 09:30:00,2013-03-28 10:00:00,,mean,1048.435,1.495238
2013-03-28 10:00:00,2013-03-28 10:30:00,,mean,716.9443,0.629509
2013-03-28 10:30:00,2013-03-28 11:00:00,,mean,1073.372,2.050587
2013-03-28 11:00:00,2013-03-28 11:30:00,,mean,1195.592,2.464128
2013-03-28 11:30:00,2013-03-28 12:00:00,,mean,1178.93,3.077357
2013-03-28 12:00:00,2013-03-28 12:30:00,,mean,1484.834,4.728507
2013-03-28 12:30:00,2013-03-28 13:00:00,,mean,1238.55,4.812483
2013-03-28 13:00:00,2013-03-28 13:30:00,,mean,1239.447,3.883736
2013-03-28 13:30:00,2013-03-28 14:00:00,,mean,1199.094,3.836928
2013-03-28 14:00:00,2013-03-28 14:30:00,,mean,489.6213,2.730801
2013-03-28 14:30:00,2013-03-28 15:00:00,,mean,439.7452,3.332052
2013-03-28 15:00:00,2013-03-28 15:30:00,,mean,527.5663,3.780796
2013-03-28 15:30:00,2013-03-28 16:00:00,,mean,852.541,2.808865
2013-03-28 16:00:00,2013-03-28 16:30:00,,mean,779.3496,1.50958
2013-03-28 16:30:00,2013-03-28 17:00:00,,mean,546.6188,1.84883
2013-03-28 17:00:00,2013-03-28 17:30:00,,mean,389.6621,3.173406
2013-03-28 17:30:00,2013-03-28 18:00:00,,mean,198.8575,3.914313
2013-03-28 18:00:00,2013-03-28 18:30:00,,mean,44.95369,2.770674
2013-03-28 18:30:00,2013-03-28 19:00:00,,mean,1.654083,1.985909
2013-03-28 19:00:00,2013-03-28 19:30:00,,mean,-0.0722407,1.828955
2013-03-28 19:30:00,2013-03-28 20:00:00,,mean,-0.07729197,2.011985
2013-03-28 20:00:00,2013-03-28 20:30:00,,mean,-0.0835465,2.405311
2013-03-28 20:30:00,2013-03-28 21:00:00,,mean,-0.1655438,0.8590319
2013-03-28 21:00:00,2013-03-28 21:30:00,,mean,-0.1342134,1.933735
2013-03-28 21:30:00,2013-03-28 22:00:00,,mean,-0.1183177,2.035417
2013-03-28 22:00:00,2013-03-28 22:30:00,,mean,-0.1363927,1.248554
2013-03-28 22:30:00,2013-03-28 23:00:00,,mean,-0.119523,1.657655
2013-03-28 23:00:00,2013-03-28 23:30:00,,mean,-0.1342697,2.150503
2013-03-28 23:30:00,2013-03-29 00:00:00,,mean,-0.1414994,1.371339
2013-03-29 00:00:00,2013-03-29 00:30:00,,mean,-0.1638774,0.4364518
2013-03-29 00:30:00,2013-03-29 01:00:00,,mean,-0.1361039,2.337059
2013-03-29 01:00:00,2013-03-29 01:30:00,,mean,-0.1271529,1.976453
2013-03-29 01:30:00,2013-03-29 02:00:00,,mean,-0.1981881,0.8129464
2013-03-29 02:00:00,2013-03-29 02:30:00,,mean,-0.1206117,2.040163
2013-03-29 02:30:00,2013-03-29 03:00:00,,mean,-0.1402361,0.9039757
2013-03-29 03:00:00,2013-03-29 03:30:00,,mean,-0.1419006,1.464563
2013-03-29 03:30:00,2013-03-29 04:00:00,,mean,-0.2898844,0.5927717
2013-03-29 04:00:00,2013-03-29 04:30:00,,mean,-0.2280245,1.898712
2013-03-29 04:30:00,2013-03-29 05:00:00,,mean,-0.2443758,1.85472
2013-03-29 05:00:00,2013-03-29 05:30:00,,mean,-0.2948674,0.6402627
2013-03-29 05:30:00,2013-03-29 06:00:00,,mean,1.182396,0.4964064
2013-03-29 06:00:00,2013-03-29 06:30:00,,mean,23.23042,2.627142
2013-03-29 06:30:00,2013-03-29 07:00:00,,mean,93.75928,1.255458
2013-03-29 07:00:00,2013-03-29 07:30:00,,mean,297.1341,3.247633
2013-03-29 07:30:00,2013-03-29 08:00:00,,mean,397.3609,2.240603
2013-03-29 08:00:00,2013-03-29 08:30:00,,mean,604.0101,2.925471
2013-03-29 08:30:00,2013-03-29 09:00:00,,mean,596.6876,0.589291
2013-03-29 09:00:00,2013-03-29 09:30:00,,mean,856.9288,0.9468248
2013-03-29 09:30:00,2013-03-29 10:00:00,,mean,1180.87,1.869659
2013-03-29 10:00:00,2013-03-29 10:30:00,,mean,1373.514,3.075423
2013-03-29 10:30:00,2013-03-29 11:00:00,,mean,1064.61,2.544008
2013-03-29 11:00:00,2013-03-29 11:30:00,,mean,1281.507,2.663962
2013-03-29 11:30:00,2013-03-29 12:00:00,,mean,1045.227,2.607574
2013-03-29 12:00:00,2013-03-29 12:30:00,,mean,1075.1,2.592394
2013-03-29 12:30:00,2013-03-29 13:00:00,,mean,1635.081,5.944199
2013-03-29 13:00:00,2013-03-29 13:30:00,,mean,1341.335,2.35247
2013-03-29 13:30:00,2013-03-29 14:00:00,,mean,546.864,1.434544
2013-03-29 14:00:00,2013-03-29 14:30:00,,mean,975.9285,2.350497
2013-03-29 14:30:00,2013-03-29 15:00:00,,mean,854.679,5.078753
2013-03-29 15:00:00,2013-03-29 15:30:00,,mean,1084.157,8.609023
2013-03-29 15:30:00,2013-03-29 16:00:00,,mean,708.4333,10.05286
2013-03-29 16:00:00,2013-03-29 16:30:00,,mean,746.1096,8.514442
2013-03-29 16:30:00,2013-03-29 17:00:00,,mean,691.8055,7.562663
2013-03-29 17:00:00,2013-03-29 17:30:00,,mean,395.439,6.379816
2013-03-29 17:30:00,2013-03-29 18:00:00,,mean,205.2514,4.416868
2013-03-29 18:00:00,2013-03-29 18:30:00,,mean,45.53194,2.3685
2013-03-29 18:30:00,2013-03-29 19:00:00,,mean,1.785443,1.136688
2013-03-29 19:00:00,2013-03-29 19:30:00,,mean,-0.2460378,2.275942
2013-03-29 19:30:00,2013-03-29 20:00:00,,mean,-0.2269325,1.75809
2013-03-29 20:00:00,2013-03-29 20:30:00,,mean,-0.2545912,1.635453
2013-03-29 20:30:00,2013-03-29 21:00:00,,mean,-0.2268785,1.162135
2013-03-29 21:00:00,2013-03-29 21:30:00,,mean,-0.2571755,2.30263
2013-03-29 21:30:00,2013-03-29 22:00:00,,mean,-0.2435161,5.163926
2013-03-29 22:00:00,2013-03-29 22:30:00,,mean,-0.2040379,4.602843
2013-03-29 22:30:00,2013-03-29 23:00:00,,mean,-0.1013866,4.617833
2013-03-29 23:00:00,2013-03-29 23:30:00,,mean,-0.09736937,3.889197
2013-03-29 23:30:00,2013-03-30 00:00:00,,mean,-0.1456802,4.611471
2013-03-30 00:00:00,2013-03-30 00:30:00,,mean,-0.198811,5.523629
2013-03-30 00:30:00,2013-03-30 01:00:00,,mean,-0.1974936,10.25516
2013-03-30 01:00:00,2013-03-30 01:30:00,,mean,-0.1878557,9.639122
2013-03-30 01:30:00,2013-03-30 02:00:00,,mean,-0.2380602,7.168361
2013-03-30 02:00:00,2013-03-30 02:30:00,,mean,-0.2359355,4.83733
2013-03-30 02:30:00,2013-03-30 03:00:00,,mean,-0.2396667,3.842897
2013-03-30 03:00:00,2013-03-30 03:30:00,,mean,-0.2744345,2.520201
2013-03-30 03:30:00,2013-03-30 04:00:00,,mean,-0.2442531,2.608676
2013-03-30 04:00:00,2013-03-30 04:30:00,,mean,-0.2441979,1.790035
2013-03-30 04:30:00,2013-03-30 05:00:00,,mean,-0.2119543,4.493589
2013-03-30 05:00:00,2013-03-30 05:30:00,,mean,-0.1961754,6.212142
2013-03-30 05:30:00,2013-03-30 06:00:00,,mean,1.327372,7.479353
2013-03-30 06:00:00,2013-03-30 06:30:00,,mean,23.42636,6.814568
2013-03-30 06:30:00,2013-03-30 07:00:00,,mean,130.2868,7.366405
2013-03-30 07:00:00,2013-03-30 07:30:00,,mean,339.3827,7.525365
2013-03-30 07:30:00,2013-03-30 08:00:00,,mean,531.6987,6.723081
2013-03-30 08:00:00,2013-03-30 08:30:00,,mean,720.5516,5.792991
2013-03-30 08:30:00,2013-03-30 09:00:00,,mean,897.8718,6.370678
2013-03-30 09:00:00,2013-03-30 09:30:00,,mean,1059.366,5.947023
2013-03-30 09:30:00,2013-03-30 10:00:00,,mean,1200.401,5.369234
2013-03-30 10:00:00,2013-03-30 10:30:00,,mean,1319.77,3.777164
2013-03-30 10:30:00,2013-03-30 11:00:00,,mean,1419.644,5.706154
2013-03-30 11:00:00,2013-03-30 11:30:00,,mean,1491.768,5.71033
2013-03-30 11:30:00,2013-03-30 12:00:00,,mean,1536.779,4.969667
2013-03-30 12:00:00,2013-03-30 12:30:00,,mean,1555.762,4.878405
2013-03-30 12:30:00,2013-03-30 13:00:00,,mean,1548.369,3.297023
2013-03-30 13:00:00,2013-03-30 13:30:00,,mean,1514.25,2.57193
2013-03-30 13:30:00,2013-03-30 14:00:00,,mean,1454.22,1.900658
2013-03-30 14:00:00,2013-03-30 14:30:00,,mean,1367.634,1.54783
2013-03-30 14:30:00,2013-03-30 15:00:00,,mean,1257.65,3.385961
2013-03-30 15:00:00,2013-03-30 15:30:00,,mean,1123.664,3.272442
2013-03-30 15:30:00,2013-03-30 16:00:00,,mean,965.0842,3.773161
2013-03-30 16:00:00,2013-03-30 16:30:00,,mean,787.7729,2.614646
2013-03-30 16:30:00,2013-03-30 17:00:00,,mean,600.6926,2.547856
2013-03-30 17:00:00,2013-03-30 17:30:00,,mean,397.233,3.015687
2013-03-30 17:30:00,2013-03-30 18:00:00,,mean,115.8482,2.796397
2013-03-30 18:00:00,2013-03-30 18:30:00,,mean,27.06232,2.195891
2013-03-30 18:30:00,2013-03-30 19:00:00,,mean,1.963986,0.8942886
2013-03-30 19:00:00,2013-03-30 19:30:00,,mean,-0.09330316,0.5482039
2013-03-30 19:30:00,2013-03-30 20:00:00,,mean,-0.1349662,0.9835218
2013-03-30 20:00:00,2013-03-30 20:30:00,,mean,-0.1191865,1.725474
2013-03-30 20:30:00,2013-03-30 21:00:00,,mean,-0.1049554,0.5775357
2013-03-30 21:00:00,2013-03-30 21:30:00,,mean,-0.0702957,1.216602
2013-03-30 21:30:00,2013-03-30 22:00:00,,mean,-0.09680661,1.120836
2013-03-30 22:00:00,2013-03-30 22:30:00,,mean,-0.1227436,1.261967
2013-03-30 22:30:00,2013-03-30 23:00:00,,mean,-0.1878739,1.511292
2013-03-30 23:00:00,2013-03-30 23:30:00,,mean,-0.1005919,0.7748301
2013-03-30 23:30:00,2013-03-31 00:00:00,,mean,-0.1256102,3.695933
2013-03-31 00:00:00,2013-03-31 00:30:00,,mean,-0.1118963,3.399735
2013-03-31 00:30:00,2013-03-31 01:00:00,,mean,-0.1152238,0.6085681
2013-03-31 01:00:00,2013-03-31 01:30:00,,mean,-0.09950116,0.6765121
2013-03-31 01:30:00,2013-03-31 02:00:00,,mean,-0.06771159,2.132057
2013-03-31 02:00:00,2013-03-31 02:30:00,,mean,-0.06111282,2.161386
2013-03-31 02:30:00,2013-03-31 03:00:00,,mean,-0.04952158,2.030473
2013-03-31 03:00:00,2013-03-31 03:30:00,,mean,-0.07155734,0.5539316
2013-03-31 03:30:00,2013-03-31 04:00:00,,mean,-0.06983592,0.5536931
2013-03-31 04:00:00,2013-03-31 04:30:00,,mean,-0.03844715,1.219869
2013-03-31 04:30:00,2013-03-31 05:00:00,,mean,-0.04739968,0.380398
2013-03-31 05:00:00,2013-03-31 05:30:00,,mean,-0.05973775,2.505088
2013-03-31 05:30:00,2013-03-31 06:00:00,,mean,1.75152,2.43792
2013-03-31 06:00:00,2013-03-31 06:30:00,,mean,35.12034,1.394208
2013-03-31 06:30:00,2013-03-31 07:00:00,,mean,113.9318,1.229038
2013-03-31 07:00:00,2013-03-31 07:30:00,,mean,285.5175,0.9600958
2013-03-31 07:30:00,2013-03-31 08:00:00,,mean,324.8913,1.535341
2013-03-31 08:00:00,2013-03-31 08:30:00,,mean,381.0598,0.7893379
2013-03-31 08:30:00,2013-03-31 09:00:00,,mean,415.3584,2.85134
2013-03-31 09:00:00,2013-03-31 09:30:00,,mean,775.6717,3.088632
2013-03-31 09:30:00,2013-03-31 10:00:00,,mean,702.6841,5.449262
2013-03-31 10:00:00,2013-03-31 10:30:00,,mean,500.0267,3.510385
2013-03-31 10:30:00,2013-03-31 11:00:00,,mean,1029.152,5.09382
2013-03-31 11:00:00,2013-03-31 11:30:00,,mean,1165.57,5.802705
2013-03-31 11:30:00,2013-03-31 12:00:00,,mean,1111.99,5.323626
2013-03-31 12:00:00,2013-03-31 12:30:00,,mean,1003.757,2.637213
2013-03-31 12:30:00,2013-03-31 13:00:00,,mean,1068.433,2.182915
2013-03-31 13:00:00,2013-03-31 13:30:00,,mean,1051.758,2.143832
2013-03-31 13:30:00,2013-03-31 14:00:00,,mean,1439.166,3.138132
2013-03-31 14:00:00,2013-03-31 14:30:00,,mean,1334.661,2.832899
2013-03-31 14:30:00,2013-03-31 15:00:00,,mean,808.0748,6.701634
2013-03-31 15:00:00,2013-03-31 15:30:00,,mean,534.1816,6.720372
2013-03-31 15:30:00,2013-03-31 16:00:00,,mean,329.6135,7.411332
2013-03-31 16:00:00,2013-03-31 16:30:00,,mean,191.4905,9.769948
2013-03-31 16:30:00,2013-03-31 17:00:00,,mean,200.6673,9.030119
2013-03-31 17:00:00,2013-03-31 17:30:00,,mean,283.1792,9.350259
2013-03-31 17:30:00,2013-03-31 18:00:00,,mean,85.86572,9.415809
2013-03-31 18:00:00,2013-03-31 18:30:00,,mean,25.45831,10.79603
2013-03-31 18:30:00,2013-03-31 19:00:00,,mean,2.048707,10.20993
2013-03-31 19:00:00,2013-03-31 19:30:00,,mean,-0.1243388,9.900128
2013-03-31 19:30:00,2013-03-31 20:00:00,,mean,-0.1241099,9.434261
2013-03-31 20:00:00,2013-03-31 20:30:00,,mean,-0.1581353,10.29053
2013-03-31 20:30:00,2013-03-31 21:00:00,,mean,-0.1738575,10.93423
2013-03-31 21:00:00,2013-03-31 21:30:00,,mean,-0.1482079,11.58286
2013-03-31 21:30:00,2013-03-31 22:00:00,,mean,-0.129847,12.57247
2013-03-31 22:00:00,2013-03-31 22:30:00,,mean,-0.1266906,11.15588
2013-03-31 22:30:00,2013-03-31 23:00:00,,mean,-0.1336353,12.23106
2013-03-31 23:00:00,2013-03-31 23:30:00,,mean,-0.118029,10.98878
2013-03-31 23:30:00,2013-04-01 00:00:00,,mean,-0.2411634,10.88507
2013-04-01 00:00:00,2013-04-01 00:30:00,,mean,-0.2202229,10.22165
2013-04-01 00:30:00,2013-04-01 01:00:00,,mean,-0.232274,10.32037
2013-04-01 01:00:00,2013-04-01 01:30:00,,mean,-0.2665859,10.21085
2013-04-01 01:30:00,2013-04-01 02:00:00,,mean,-0.1889508,11.19131
2013-04-01 02:00:00,2013-04-01 02:30:00,,mean,-0.1871137,10.85876
2013-04-01 02:30:00,2013-04-01 03:00:00,,mean,-0.005164227,9.996272
2013-04-01 03:00:00,2013-04-01 03:30:00,,mean,-0.1474084,8.689442
2013-04-01 03:30:00,2013-04-01 04:00:00,,mean,-0.09209332,7.223504
2013-04-01 04:00:00,2013-04-01 04:30:00,,mean,-0.08084688,6.848382
2013-04-01 04:30:00,2013-04-01 05:00:00,,mean,-0.09174816,7.04526
2013-04-01 05:00:00,2013-04-01 05:30:00,,mean,-0.1100517,6.665732
2013-04-01 05:30:00,2013-04-01 06:00:00,,mean,3.09242,4.319941
2013-04-01 06:00:00,2013-04-01 06:30:00,,mean,47.18259,4.623559
2013-04-01 06:30:00,2013-04-01 07:00:00,,mean,203.1766,3.816678
2013-04-01 07:00:00,2013-04-01 07:30:00,,mean,358.231,3.817674
2013-04-01 07:30:00,2013-04-01 08:00:00,,mean,548.2491,5.044289
2013-04-01 08:00:00,2013-04-01 08:30:00,,mean,737.3183,5.962625
2013-04-01 08:30:00,2013-04-01 09:00:00,,mean,913.2757,5.801945
2013-04-01 09:00:00,2013-04-01 09:30:00,,mean,1072.984,5.374763
2013-04-01 09:30:00,2013-04-01 10:00:00,,mean,1212.862,3.935585
2013-04-01 10:00:00,2013-04-01 10:30:00,,mean,1329.939,3.900016
2013-04-01 10:30:00,2013-04-01 11:00:00,,mean,1423.309,2.81514
2013-04-01 11:00:00,2013-04-01 11:30:00,,mean,1495.465,3.073069
